id_data,id_transaksi,item,tanggal
2440,T000011,SOREX,5/11/2020
2441,T000011,SPORT,5/11/2020
2442,T000011,SPORT KID,5/11/2020
2443,T000011,STABLE,5/11/2020
2444,T000011,STARWAY,5/11/2020
2445,T000011,SUMBER MAS,5/11/2020
2446,T000011,SUN CITY,5/11/2020
2447,T000011,SUPER KIDZ,5/11/2020
2448,T000011,SUPER KIDZ,5/11/2020
2449,T000011,SYL,5/11/2020
2450,T000011,TAFT KIDS,5/11/2020
2451,T000011,THATYA ,5/11/2020
2452,T000011,THREE,5/11/2020
2453,T000011,TIC TAC,5/11/2020
2454,T000011,TOP FASHION,5/11/2020
2455,T000011,TWO JUMBO,5/11/2020
2456,T000011,UIS,5/11/2020
2457,T000011,UL KIDS,5/11/2020
2458,T000011,U RIGHT,5/11/2020
2459,T000011,VAVA,5/11/2020
2460,T000011,VENESSA,5/11/2020
2461,T000011,VIRON,5/11/2020
2462,T000011,W2000,5/11/2020
2463,T000011,WENDY,5/11/2020
2464,T000011,WINPU,5/11/2020
2465,T000011,WINTOP,5/11/2020
2466,T000011,WONKA,5/11/2020
2467,T000011,XING FU NIAO,5/11/2020
2468,T000011,YOUR BEST,5/11/2020
2469,T000011,YS,5/11/2020
2470,T000011,YUTIND,5/11/2020
2471,T000011,ZABRAN,5/11/2020
2472,T000011,ZAYNA,5/11/2020
2473,T000011,ZAZA,5/11/2020
2474,T000011,ZUCCHINI,5/11/2020
2475,T000012,AG,5/12/2020
2476,T000012,AGREE,5/12/2020
2477,T000012,AGREE KIDS,5/12/2020
2478,T000012,AKBAR,5/12/2020
2479,T000012,ALFA,5/12/2020
2480,T000012,ALGIM,5/12/2020
2481,T000012,AL HUDA,5/12/2020
2482,T000012,ALISAN,5/12/2020
2483,T000012,ALKALINE,5/12/2020
2484,T000012,AL LUTHFI,5/12/2020
2485,T000012,AS SYAFIQ,5/12/2020
2486,T000012,AYURA,5/12/2020
2487,T000012,AYYASH,5/12/2020
2488,T000012,BABY BABY,5/12/2020
2489,T000012,BASTOH,5/12/2020
2490,T000012,BELLE,5/12/2020
2491,T000012,BENEVIS,5/12/2020
2492,T000012,BIMA,5/12/2020
2493,T000012,BINA KIDS,5/12/2020
2494,T000012,BLACKLINE,5/12/2020
2495,T000012,BLESSING,5/12/2020
2496,T000012,BOB BILL,5/12/2020
2497,T000012,BOMAN,5/12/2020
2498,T000012,BOMBI,5/12/2020
2499,T000012,BOM KIDS,5/12/2020
2500,T000012,BOSHA,5/12/2020
2501,T000012,BUTERFLAY,5/12/2020
2502,T000012,CAMOMILE,5/12/2020
2503,T000012,CAMPUR,5/12/2020
2504,T000012,CARDOVA,5/12/2020
2505,T000012,CARLIN,5/12/2020
2506,T000012,C & C,5/12/2020
2507,T000012,CELLO KIDS,5/12/2020
2508,T000012,CENELEA,5/12/2020
2509,T000012,CHOCOLATE,5/12/2020
2510,T000012,CHRISTA,5/12/2020
2511,T000012,CICI CACA,5/12/2020
2512,T000012,CIRCO,5/12/2020
2513,T000012,CITRA AGUNG,5/12/2020
2514,T000012,C & J,5/12/2020
2515,T000012,CJ97,5/12/2020
2516,T000012,COLLA BEAR,5/12/2020
2517,T000012,CONLIA,5/12/2020
2518,T000012,CONOVA,5/12/2020
2519,T000012,COTTON BAY,5/12/2020
2520,T000012,COUNTRI DOY,5/12/2020
2521,T000012,CR 8,5/12/2020
2522,T000012,CREATIVE ING,5/12/2020
2523,T000012,CROWNMAS,5/12/2020
2524,T000012,CRV,5/12/2020
2525,T000012,DANCUS,5/12/2020
2526,T000012,DANZI,5/12/2020
2527,T000012,DAVICI,5/12/2020
2528,T000012,DAXIA,5/12/2020
2529,T000012,DAXICLAVE,5/12/2020
2530,T000012,DCB,5/12/2020
2531,T000012,DIXON,5/12/2020
2532,T000012,DJ KIDS,5/12/2020
2533,T000012,DJ ONE,5/12/2020
2534,T000012,DOMINO,5/12/2020
2535,T000012,D ONE,5/12/2020
2536,T000012,DOP 69,5/12/2020
2537,T000012,DRAKAR,5/12/2020
2538,T000012,D & S,5/12/2020
2539,T000012,D&S,5/12/2020
2540,T000012,DTC,5/12/2020
2541,T000012,DUCHIES,5/12/2020
2542,T000012,EDIBLE CRAB,5/12/2020
2543,T000012,ELNIA,5/12/2020
2544,T000012,EL NIA,5/12/2020
2545,T000012,ELSI,5/12/2020
2546,T000012,ENAM SAUDARA,5/12/2020
2547,T000012,ENDLESS,5/12/2020
2548,T000012,EXXE,5/12/2020
2549,T000012,FAALKA,5/12/2020
2550,T000012,FACHAI,5/12/2020
2551,T000012,FASEN,5/12/2020
2552,T000012,FASEN,5/12/2020
2553,T000012,FILI MILI,5/12/2020
2554,T000012,F ONE,5/12/2020
2555,T000012,FUNKZEN,5/12/2020
2556,T000012,GAP,5/12/2020
2557,T000012,GELSI,5/12/2020
2558,T000012,GEN LUIS,5/12/2020
2559,T000012,GOLDEN NICK,5/12/2020
2560,T000012,GOOD MORNING ,5/12/2020
2561,T000012,GT MAN,5/12/2020
2562,T000012,GUPA,5/12/2020
2563,T000012,HAMSTER,5/12/2020
2564,T000012,HARDY KIDS,5/12/2020
2565,T000012,HERRA,5/12/2020
2566,T000012,HERSEASON,5/12/2020
2567,T000012,HING S,5/12/2020
2568,T000012,HJ,5/12/2020
2569,T000012,HMV,5/12/2020
2570,T000012,HOK HU,5/12/2020
2571,T000012,HONGKONG,5/12/2020
2572,T000012,HORE PINGOO,5/12/2020
2573,T000012,HU 68,5/12/2020
2574,T000012,IGNITE,5/12/2020
2575,T000012,ILUHFA,5/12/2020
2576,T000012,IMPORT,5/12/2020
2577,T000012,INCOME,5/12/2020
2578,T000012,IN GLAD,5/12/2020
2579,T000012,INTRICT,5/12/2020
2580,T000012,INVITE,5/12/2020
2581,T000012,IOL,5/12/2020
2582,T000012,ISBATH,5/12/2020
2583,T000012,IVORY,5/12/2020
2584,T000012,JHONY,5/12/2020
2585,T000012,JINGLE,5/12/2020
2586,T000012,JOEYI,5/12/2020
2587,T000012,JONEA,5/12/2020
2588,T000012,JONEAA,5/12/2020
2589,T000012,JOYKO,5/12/2020
2590,T000012,JUFITA,5/12/2020
2591,T000012,JUNYIP,5/12/2020
2592,T000012,JUSTIN KIDS,5/12/2020
2593,T000012,KALYA,5/12/2020
2594,T000012,KANTONG BELANJA,5/12/2020
2595,T000012,KENCANA UNGU,5/12/2020
2596,T000012,KENDY,5/12/2020
2597,T000012,KENTRIDGE,5/12/2020
2598,T000012,KERTAS REGISTER,5/12/2020
2599,T000012,KIDO,5/12/2020
2600,T000012,KIKI LILI,5/12/2020
2601,T000012,KIM CHAN,5/12/2020
2602,T000012,LAIWENNI,5/12/2020
2603,T000012,LEEKEP,5/12/2020
2604,T000012,LEMON,5/12/2020
2605,T000012,LENGKONG,5/12/2020
2606,T000012,LEXI,5/12/2020
2607,T000012,LEXI KIDS,5/12/2020
2608,T000012,LF ALFINA,5/12/2020
2609,T000012,LIASON,5/12/2020
2610,T000012,LIN,5/12/2020
2611,T000012,LIPING,5/12/2020
2612,T000012,LIS,5/12/2020
2613,T000012,LITTLE LAMB,5/12/2020
2614,T000012,LOGIM,5/12/2020
2615,T000012,LOLYPOP,5/12/2020
2616,T000012,LUSTY BUNNY,5/12/2020
2617,T000012,LYDYLY,5/12/2020
2618,T000012,M231,5/12/2020
2619,T000012,M33,5/12/2020
2620,T000012,MAMBO,5/12/2020
2621,T000012,MAMIMU,5/12/2020
2622,T000012,MAMMON,5/12/2020
2623,T000012,M&B,5/12/2020
2624,T000012,MEILY,5/12/2020
2625,T000012,MEISYI,5/12/2020
2626,T000012,MIKA MORA,5/12/2020
2627,T000012,MIKHA,5/12/2020
2628,T000012,MIR,5/12/2020
2629,T000012,MOMGIFT,5/12/2020
2630,T000012,MOON GIRL,5/12/2020
2631,T000012,MORATTA,5/12/2020
2632,T000012,MRS CHOCOLATE,5/12/2020
2633,T000012,M ZONE,5/12/2020
2634,T000012,NATHANIAH,5/12/2020
2635,T000012,NAVARO,5/12/2020
2636,T000012,NEW B,5/12/2020
2637,T000012,NOW,5/12/2020
2638,T000012,OCEAN,5/12/2020
2639,T000012,OKIYO,5/12/2020
2640,T000012,OLD NAVY,5/12/2020
2641,T000012,OPTION,5/12/2020
2642,T000012,OUTCLASS,5/12/2020
2643,T000012,OZONELINE,5/12/2020
2644,T000012,PAPA JEANS,5/12/2020
2645,T000012,PASSHOP,5/12/2020
2646,T000012,PIERE NADIN,5/12/2020
2647,T000012,PIGANO,5/12/2020
2648,T000012,PIGEON,5/12/2020
2649,T000012,PINSON,5/12/2020
2650,T000012,PLAYBOYS,5/12/2020
2651,T000012,PLAY HOUS CLUB,5/12/2020
2652,T000012,PLAY HOUSE,5/12/2020
2653,T000012,POLAR,5/12/2020
2654,T000012,PUBLIC,5/12/2020
2655,T000012,PUMPKIN,5/12/2020
2656,T000012,QUEEN,5/12/2020
2657,T000012,RECOMENT,5/12/2020
2658,T000012,REDZONE,5/12/2020
2659,T000012,RELVIN,5/12/2020
2660,T000012,RIA JAYA,5/12/2020
2661,T000012,ROXELD,5/12/2020
2662,T000012,SCELTA,5/12/2020
2663,T000012,SEASON,5/12/2020
2664,T000012,SEM,5/12/2020
2665,T000012,SENKONG,5/12/2020
2666,T000012,S FIX,5/12/2020
2667,T000012,SHAKIRA,5/12/2020
2668,T000012,SHIRTOLOGY,5/12/2020
2669,T000012,SIAUSAN,5/12/2020
2670,T000012,SILKY,5/12/2020
2671,T000012,SIMIQI,5/12/2020
2672,T000012,SINAR MAKMUR,5/12/2020
2673,T000012,SINFUNG,5/12/2020
2674,T000012,SKYGEN,5/12/2020
2675,T000012,SOREX,5/12/2020
2676,T000012,SPORT,5/12/2020
2677,T000012,SPORT KID,5/12/2020
2678,T000012,STABLE,5/12/2020
2679,T000012,SUMBER MAS,5/12/2020
2680,T000012,SUN CITY,5/12/2020
2681,T000012,SUPER KIDZ,5/12/2020
2682,T000012,SUPER KIDZ,5/12/2020
2683,T000012,SYAHRIL RUSLI,5/12/2020
2684,T000012,SYL,5/12/2020
2685,T000012,TANPA MERK,5/12/2020
2686,T000012,THATYA ,5/12/2020
2687,T000012,THREE,5/12/2020
2688,T000012,TIC TAC,5/12/2020
2689,T000012,UIS,5/12/2020
2690,T000012,UL KIDS,5/12/2020
2691,T000012,U RIGHT,5/12/2020
2692,T000012,VAVA,5/12/2020
2693,T000012,VENESSA,5/12/2020
2694,T000012,VIRON,5/12/2020
2695,T000012,W2000,5/12/2020
2696,T000012,WADIMOR,5/12/2020
2697,T000012,WINPU,5/12/2020
2698,T000012,WINS COLLECTION,5/12/2020
2699,T000012,WONKA,5/12/2020
2700,T000012,X SOUL,5/12/2020
2701,T000012,YALE,5/12/2020
2702,T000012,YS,5/12/2020
2703,T000012,YUSA,5/12/2020
2704,T000012,YUTIND,5/12/2020
2705,T000012,ZABRAN,5/12/2020
2706,T000012,ZAYNA,5/12/2020
2707,T000012,ZAZA,5/12/2020
2708,T000012,ZUCCHINI,5/12/2020
2709,T000013,3 PANK,5/13/2020
2710,T000013,ADIYAT,5/13/2020
2711,T000013,AG,5/13/2020
2712,T000013,AGREE,5/13/2020
2713,T000013,AGREE KIDS,5/13/2020
2714,T000013,AKBAR,5/13/2020
2715,T000013,ALENA,5/13/2020
2716,T000013,ALFA,5/13/2020
2717,T000013,ALFINA,5/13/2020
2718,T000013,ALGIM,5/13/2020
2719,T000013,AL HUDA,5/13/2020
2720,T000013,ALISAN,5/13/2020
2721,T000013,ALKALINE,5/13/2020
2722,T000013,AL LUTHFI,5/13/2020
2723,T000013,ANDREAN,5/13/2020
2724,T000013,APOLLO,5/13/2020
2725,T000013,AYAKI,5/13/2020
2726,T000013,AYURA,5/13/2020
2727,T000013,BABY BABY,5/13/2020
2728,T000013,BABY BIB,5/13/2020
2729,T000013,BASTOH,5/13/2020
2730,T000013,BELLE,5/13/2020
2731,T000013,BENEVIS,5/13/2020
2732,T000013,BINA KIDS,5/13/2020
2733,T000013,BLACKLINE,5/13/2020
2734,T000013,BLESSING,5/13/2020
2735,T000013,BNG,5/13/2020
2736,T000013,BOB BILL,5/13/2020
2737,T000013,BOMBI,5/13/2020
2738,T000013,BOM KIDS,5/13/2020
2739,T000013,BOSHA,5/13/2020
2740,T000013,CAMOMILE,5/13/2020
2741,T000013,CAMPUR,5/13/2020
2742,T000013,CAMUS,5/13/2020
2743,T000013,CARLIN,5/13/2020
2744,T000013,C & C,5/13/2020
2745,T000013,CELLO KIDS,5/13/2020
2746,T000013,CENELEA,5/13/2020
2747,T000013,CHRISTA,5/13/2020
2748,T000013,CICI CACA,5/13/2020
2749,T000013,CIRCO,5/13/2020
2750,T000013,CITRA AGUNG,5/13/2020
2751,T000013,CITRA MUSLIM,5/13/2020
2752,T000013,C & J,5/13/2020
2753,T000013,CJ97,5/13/2020
2754,T000013,COLLA BEAR,5/13/2020
2755,T000013,CONOVA,5/13/2020
2756,T000013,COTTON BAY,5/13/2020
2757,T000013,COUNTRI DOY,5/13/2020
2758,T000013,CR 8,5/13/2020
2759,T000013,CREATIVE ING,5/13/2020
2760,T000013,DALTON,5/13/2020
2761,T000013,DANCUS,5/13/2020
2762,T000013,DAXIA,5/13/2020
2763,T000013,DAXICLAVE,5/13/2020
2764,T000013,D & C,5/13/2020
2765,T000013,DCB,5/13/2020
2766,T000013,DIANA,5/13/2020
2767,T000013,DIANI,5/13/2020
2768,T000013,DINU,5/13/2020
2769,T000013,DIVES,5/13/2020
2770,T000013,DIXON,5/13/2020
2771,T000013,DJ KIDS,5/13/2020
2772,T000013,DJ ONE,5/13/2020
2773,T000013,DOMINO,5/13/2020
2774,T000013,D ONE,5/13/2020
2775,T000013,DOP 69,5/13/2020
2776,T000013,DRAKAR,5/13/2020
2777,T000013,D & S,5/13/2020
2778,T000013,D&S,5/13/2020
2779,T000013,DTC,5/13/2020
2780,T000013,DUCHIES,5/13/2020
2781,T000013,DVL,5/13/2020
2782,T000013,EDIBLE CRAB,5/13/2020
2783,T000013,ELNIA,5/13/2020
2784,T000013,ELSI,5/13/2020
2785,T000013,ENDLESS,5/13/2020
2786,T000013,EXPLOSION,5/13/2020
2787,T000013,EXXE,5/13/2020
2788,T000013,FAALKA,5/13/2020
2789,T000013,FACHAI,5/13/2020
2790,T000013,FASEN,5/13/2020
2791,T000013,FILI MILI,5/13/2020
2792,T000013,F ONE,5/13/2020
2793,T000013,FOOT CAVER,5/13/2020
2794,T000013,GELSI,5/13/2020
2795,T000013,GEN LUIS,5/13/2020
2796,T000013,GOLDEN NICK,5/13/2020
2797,T000013,GREAT MALE,5/13/2020
2798,T000013,GT MAN,5/13/2020
2799,T000013,GUCI,5/13/2020
2800,T000013,GUPA,5/13/2020
2801,T000013,HAMSTER,5/13/2020
2802,T000013,HARDY KIDS,5/13/2020
2803,T000013,HERRA,5/13/2020
2804,T000013,HERSEASON,5/13/2020
2805,T000013,HING S,5/13/2020
2806,T000013,HJ,5/13/2020
2807,T000013,HMV,5/13/2020
2808,T000013,HOK HU,5/13/2020
2809,T000013,HONGKONG,5/13/2020
2810,T000013,HTE,5/13/2020
2811,T000013,HU 68,5/13/2020
2812,T000013,IDOLA,5/13/2020
2813,T000013,IGNITE,5/13/2020
2814,T000013,ILUHFA,5/13/2020
2815,T000013,IMPORT,5/13/2020
2816,T000013,INCOME,5/13/2020
2817,T000013,IN GLAD,5/13/2020
2818,T000013,INTRICT,5/13/2020
2819,T000013,INVITE,5/13/2020
2820,T000013,ISBATH,5/13/2020
2821,T000013,JAVI,5/13/2020
2822,T000013,JHONY,5/13/2020
2823,T000013,JINGLE,5/13/2020
2824,T000013,JOHNSONS,5/13/2020
2825,T000013,JONEAA,5/13/2020
2826,T000013,JONI & JIM,5/13/2020
2827,T000013,JUFITA,5/13/2020
2828,T000013,JUNYIP,5/13/2020
2829,T000013,JUSTIN KIDS,5/13/2020
2830,T000013,KALYA,5/13/2020
2831,T000013,KANTONG BELANJA,5/13/2020
2832,T000013,KATL,5/13/2020
2833,T000013,KENCANA UNGU,5/13/2020
2834,T000013,KENDY,5/13/2020
2835,T000013,KENTRIDGE,5/13/2020
2836,T000013,KERTAS REGISTER,5/13/2020
2837,T000013,KIDDO,5/13/2020
2838,T000013,KIDO,5/13/2020
2839,T000013,KIKI LILI,5/13/2020
2840,T000013,KUKU DUCK,5/13/2020
2841,T000013,LAIWENNI,5/13/2020
2842,T000013,LEEKEP,5/13/2020
2843,T000013,LEMON,5/13/2020
2844,T000013,LENGKONG,5/13/2020
2845,T000013,LEXI,5/13/2020
2846,T000013,LEXI KIDS,5/13/2020
2847,T000013,LEXUS,5/13/2020
2848,T000013,LF ALFINA,5/13/2020
2849,T000013,LIASON,5/13/2020
2850,T000013,LIESUN,5/13/2020
2851,T000013,LILI,5/13/2020
2852,T000013,LIN,5/13/2020
2853,T000013,LIS,5/13/2020
2854,T000013,LITTLE LAMB,5/13/2020
2855,T000013,LOGIM,5/13/2020
2856,T000013,LOLYPOP,5/13/2020
2857,T000013,LUSTY BUNNY,5/13/2020
2858,T000013,LYDYLY,5/13/2020
2859,T000013,M231,5/13/2020
2860,T000013,M33,5/13/2020
2861,T000013,MAMBO,5/13/2020
2862,T000013,MAMMON,5/13/2020
2863,T000013,MANMEIJIAO,5/13/2020
2864,T000013,M&B,5/13/2020
2865,T000013,MEILY,5/13/2020
2866,T000013,MEISYI,5/13/2020
2867,T000013,MICHELLA,5/13/2020
2868,T000013,MIKA MORA,5/13/2020
2869,T000013,MIKHA,5/13/2020
2870,T000013,MOMGIFT,5/13/2020
2871,T000013,MOON GIRL,5/13/2020
2872,T000013,MORATTA,5/13/2020
2873,T000013,MUTIA,5/13/2020
2874,T000013,M ZONE,5/13/2020
2875,T000013,NATHANIAH,5/13/2020
2876,T000013,NAVARO,5/13/2020
2877,T000013,NEW B,5/13/2020
2878,T000013,NITA,5/13/2020
2879,T000013,NOW,5/13/2020
2880,T000013,OCEAN,5/13/2020
2881,T000013,OKIYO,5/13/2020
2882,T000013,OPTION,5/13/2020
2883,T000013,ORO BELLO,5/13/2020
2884,T000013,OUTCLASS,5/13/2020
2885,T000013,PAPA JEANS,5/13/2020
2886,T000013,PASSHOP,5/13/2020
2887,T000013,PAXTON,5/13/2020
2888,T000013,PENTHOUSE,5/13/2020
2889,T000013,PIERE NADIN,5/13/2020
2890,T000013,PIGANO,5/13/2020
2891,T000013,PINSON,5/13/2020
2892,T000013,PITA REGISTER,5/13/2020
2893,T000013,PLAYBOYS,5/13/2020
2894,T000013,PLAY HOUSE,5/13/2020
2895,T000013,POLAR,5/13/2020
2896,T000013,PRETTY CUTE,5/13/2020
2897,T000013,PUBLIC,5/13/2020
2898,T000013,PUMPKIN,5/13/2020
2899,T000013,QHAELA,5/13/2020
2900,T000013,QUEEN,5/13/2020
2901,T000013,RECOMENT,5/13/2020
2902,T000013,REDUX,5/13/2020
2903,T000013,REDZONE,5/13/2020
2904,T000013,RELVIN,5/13/2020
2905,T000013,RIA JAYA,5/13/2020
2906,T000013,RIDER,5/13/2020
2907,T000013,ROCKET,5/13/2020
2908,T000013,ROXELD,5/13/2020
2909,T000013,SCELTA,5/13/2020
2910,T000013,SEASON,5/13/2020
2911,T000013,SELIA,5/13/2020
2912,T000013,SELICA,5/13/2020
2913,T000013,SEM,5/13/2020
2914,T000013,SENKONG,5/13/2020
2915,T000013,S FIX,5/13/2020
2916,T000013,SHAKIRA,5/13/2020
2917,T000013,SHIRTOLOGY,5/13/2020
2918,T000013,SIAUSAN,5/13/2020
2919,T000013,SILKY,5/13/2020
2920,T000013,SINAR MAKMUR,5/13/2020
2921,T000013,SINFUNG,5/13/2020
2922,T000013,SINTA THALIA,5/13/2020
2923,T000013,SKYGEN,5/13/2020
2924,T000013,SOREX,5/13/2020
2925,T000013,SPORT,5/13/2020
2926,T000013,STABLE,5/13/2020
2927,T000013,SUMBER MAS,5/13/2020
2928,T000013,SUN CITY,5/13/2020
2929,T000013,SUPER KIDZ,5/13/2020
2930,T000013,SUPER KIDZ,5/13/2020
2931,T000013,SYAHRIL RUSLI,5/13/2020
2932,T000013,SYL,5/13/2020
2933,T000013,TAFT KIDS,5/13/2020
2934,T000013,TANPA MERK,5/13/2020
2935,T000013,THATYA ,5/13/2020
2936,T000013,THREE,5/13/2020
2937,T000013,TIC TAC,5/13/2020
2938,T000013,TRIPLE M,5/13/2020
2939,T000013,TWIN,5/13/2020
2940,T000013,UIS,5/13/2020
2941,T000013,UL KIDS,5/13/2020
2942,T000013,U RIGHT,5/13/2020
2943,T000013,VANSTERI,5/13/2020
2944,T000013,VAVA,5/13/2020
2945,T000013,VENESSA,5/13/2020
2946,T000013,VENNY,5/13/2020
2947,T000013,VIERA,5/13/2020
2948,T000013,VINS,5/13/2020
2949,T000013,VIRON,5/13/2020
2950,T000013,W2000,5/13/2020
2951,T000013,WADIMOR,5/13/2020
2952,T000013,WENDY,5/13/2020
2953,T000013,WINPU,5/13/2020
2954,T000013,WINS COLLECTION,5/13/2020
2955,T000013,WINTOP,5/13/2020
2956,T000013,WONKA,5/13/2020
2957,T000013,YALE,5/13/2020
2958,T000013,YOUR BEST,5/13/2020
2959,T000013,YS,5/13/2020
2960,T000013,YUTIND,5/13/2020
2961,T000013,ZABRAN,5/13/2020
2962,T000013,ZAYNA,5/13/2020
2963,T000013,ZAZA,5/13/2020
2964,T000013,ZUCCHINI,5/13/2020
2965,T000014,3 PANK,5/14/2020
2966,T000014,ADIYAT,5/14/2020
2967,T000014,AG,5/14/2020
2968,T000014,AGREE,5/14/2020
2969,T000014,AGREE KIDS,5/14/2020
2970,T000014,AKBAR,5/14/2020
2971,T000014,ALENA,5/14/2020
2972,T000014,ALFA,5/14/2020
2973,T000014,ALFINA,5/14/2020
2974,T000014,ALGIM,5/14/2020
2975,T000014,AL HUDA,5/14/2020
2976,T000014,ALISAN,5/14/2020
2977,T000014,ALKALINE,5/14/2020
2978,T000014,AL LUTHFI,5/14/2020
2979,T000014,ANDREAN,5/14/2020
2980,T000014,AYURA,5/14/2020
2981,T000014,BABY BABY,5/14/2020
2982,T000014,BANKERS,5/14/2020
2983,T000014,BASTOH,5/14/2020
2984,T000014,BELLE,5/14/2020
2985,T000014,BENEVIS,5/14/2020
2986,T000014,BINA KIDS,5/14/2020
2987,T000014,BINA KIDS,5/14/2020
2988,T000014,BLACKLINE,5/14/2020
2989,T000014,BLESSING,5/14/2020
2990,T000014,BMB 50,5/14/2020
2991,T000014,BNG,5/14/2020
2992,T000014,BOB BILL,5/14/2020
2993,T000014,BOMBI,5/14/2020
2994,T000014,BOM KIDS,5/14/2020
2995,T000014,BUTERFLAY,5/14/2020
2996,T000014,CAMOMILE,5/14/2020
2997,T000014,CAMPUR,5/14/2020
2998,T000014,CAMUS,5/14/2020
2999,T000014,C & C,5/14/2020
3000,T000014,CELLO KIDS,5/14/2020
3001,T000014,CENELEA,5/14/2020
3002,T000014,CHOCOLATE,5/14/2020
3003,T000014,CHRISTA,5/14/2020
3004,T000014,CICI CACA,5/14/2020
3005,T000014,CIN PHUN,5/14/2020
3006,T000014,CIRCO,5/14/2020
3007,T000014,CITRA AGUNG,5/14/2020
3008,T000014,C & J,5/14/2020
3009,T000014,CJ97,5/14/2020
3010,T000014,COLLA BEAR,5/14/2020
3011,T000014,CONLIA,5/14/2020
3012,T000014,CONOVA,5/14/2020
3013,T000014,COTTON BAY,5/14/2020
3014,T000014,COUNTRI DOY,5/14/2020
3015,T000014,CR 8,5/14/2020
3016,T000014,CREATIVE ING,5/14/2020
3017,T000014,CROWNMAS,5/14/2020
3018,T000014,DANCUS,5/14/2020
3019,T000014,DAVICI,5/14/2020
3020,T000014,DAXIA,5/14/2020
3021,T000014,DAXICLAVE,5/14/2020
3022,T000014,D & C,5/14/2020
3023,T000014,DCB,5/14/2020
3024,T000014,DIANA,5/14/2020
3025,T000014,DIVES,5/14/2020
3026,T000014,DIXON,5/14/2020
3027,T000014,DJ KIDS,5/14/2020
3028,T000014,DJ ONE,5/14/2020
3029,T000014,DOMINO,5/14/2020
3030,T000014,D ONE,5/14/2020
3031,T000014,DOP 69,5/14/2020
3032,T000014,DRAKAR,5/14/2020
3033,T000014,D & S,5/14/2020
3034,T000014,DTC,5/14/2020
3035,T000014,DUCHIES,5/14/2020
3036,T000014,DVL,5/14/2020
3037,T000014,EDIBLE CRAB,5/14/2020
3038,T000014,ELNIA,5/14/2020
3039,T000014,EL NIA,5/14/2020
3040,T000014,ENDLESS,5/14/2020
3041,T000014,EXPLOSION,5/14/2020
3042,T000014,FAALKA,5/14/2020
3043,T000014,FACHAI,5/14/2020
3044,T000014,FASEN,5/14/2020
3045,T000014,FASEN,5/14/2020
3046,T000014,FILI MILI,5/14/2020
3047,T000014,F ONE,5/14/2020
3048,T000014,GEN LUIS,5/14/2020
3049,T000014,GLORY,5/14/2020
3050,T000014,GOLDEN NICK,5/14/2020
3051,T000014,GOOD MORNING ,5/14/2020
3052,T000014,GT MAN,5/14/2020
3053,T000014,GUNUNG GEDE,5/14/2020
3054,T000014,GUPA,5/14/2020
3055,T000014,HAMSTER,5/14/2020
3056,T000014,HERSEASON,5/14/2020
3057,T000014,HING S,5/14/2020
3058,T000014,HJ,5/14/2020
3059,T000014,HMV,5/14/2020
3060,T000014,HOK HU,5/14/2020
3061,T000014,HONGKONG,5/14/2020
3062,T000014,HORE PINGOO,5/14/2020
3063,T000014,HU 68,5/14/2020
3064,T000014,HUKY,5/14/2020
3065,T000014,IGNITE,5/14/2020
3066,T000014,ILUHFA,5/14/2020
3067,T000014,INACO 3 IN 1,5/14/2020
3068,T000014,INCOME,5/14/2020
3069,T000014,IN GLAD,5/14/2020
3070,T000014,INTRICT,5/14/2020
3071,T000014,INVITE,5/14/2020
3072,T000014,ISBATH,5/14/2020
3073,T000014,JAVI,5/14/2020
3074,T000014,JINGLE,5/14/2020
3075,T000014,JONEAA,5/14/2020
3076,T000014,JONI & JIM,5/14/2020
3077,T000014,JUFITA,5/14/2020
3078,T000014,JUSTIN KIDS,5/14/2020
3079,T000014,KALYA,5/14/2020
3080,T000014,KANTONG BELANJA,5/14/2020
3081,T000014,KATL,5/14/2020
3082,T000014,KENDY,5/14/2020
3083,T000014,KENTRIDGE,5/14/2020
3084,T000014,KERTAS REGISTER,5/14/2020
3085,T000014,KIDDO,5/14/2020
3086,T000014,KIDO,5/14/2020
3087,T000014,KIKI LILI,5/14/2020
3088,T000014,LAIWENNI,5/14/2020
3089,T000014,LEEKEP,5/14/2020
3090,T000014,LEMON,5/14/2020
3091,T000014,LENGKONG,5/14/2020
3092,T000014,LEXI,5/14/2020
3093,T000014,LEXI KIDS,5/14/2020
3094,T000014,LF ALFINA,5/14/2020
3095,T000014,LIASON,5/14/2020
3096,T000014,LIKAFENGCAI,5/14/2020
3097,T000014,LILI,5/14/2020
3098,T000014,LIN,5/14/2020
3099,T000014,LIS,5/14/2020
3100,T000014,LITTLE LAMB,5/14/2020
3101,T000014,LOGIM,5/14/2020
3102,T000014,LOLYPOP,5/14/2020
3103,T000014,LUSTY BUNNY,5/14/2020
3104,T000014,LYDYLY,5/14/2020
3105,T000014,M231,5/14/2020
3106,T000014,M33,5/14/2020
3107,T000014,MAMBO,5/14/2020
3108,T000014,MAMIMU,5/14/2020
3109,T000014,MAMMON,5/14/2020
3110,T000014,M&B,5/14/2020
3111,T000014,MEILY,5/14/2020
3112,T000014,MEISYI,5/14/2020
3113,T000014,MICHELLA,5/14/2020
3114,T000014,MIKA MORA,5/14/2020
3115,T000014,MIKHA,5/14/2020
3116,T000014,MOMGIFT,5/14/2020
3117,T000014,MOON GIRL,5/14/2020
3118,T000014,MORADEZ,5/14/2020
3119,T000014,MORATTA,5/14/2020
